centre;var;dim;cos2
21;hr;2;0,0101660664426095
21;hr;3;0,11948113625423
21;hr;4;0,00177954096430324
21;hr;5;1,32599074642242e-05
22;gender;1;0,0148481198599434
22;gender;2;0,0228872307020229
22;gender;3;0,027843528129801
22;gender;4;0,0118967324633546
22;gender;5;0,00860220020999972
22;copd;1;0,00106245960262557
22;copd;2;2,5290865455397e-05
22;copd;3;0,139645215727217
22;copd;4;0,00117668530642406
22;copd;5;0,0891004563428883
22;hypertension;1;0,0249164724968118
22;hypertension;2;0,0124754309647982
22;hypertension;3;0,0057523163514855
22;hypertension;4;5,32512015197179e-05
22;hypertension;5;0,0119797270754688
22;previoushf;1;0,0197354040341844
22;previoushf;2;0,000135062329311855
22;previoushf;3;0,17637149522244
22;previoushf;4;0,00200227811349109
22;previoushf;5;2,36958236389391e-07
22;afib;1;0,00530138476389749
22;afib;2;0,000312672546219408
22;afib;3;0,0307933368910275
22;afib;4;0,235291260374436
22;afib;5;5,04904247005886e-06
22;cad;1;0,0711492792602713
22;cad;2;0,000374031428625139
22;cad;3;0,00223223830707708
22;cad;4;0,00143573151051945
22;cad;5;0,0309594480574204
22;bmi;1;0,00192495311655915
22;bmi;2;9,38975025069944e-05
22;bmi;3;0,135160798697963
22;bmi;4;0,000175287386814326
22;bmi;5;0,0224846704830422
22;age;1;0,235930838490922
22;age;2;0,00194433604079214
22;age;3;5,95688066737872e-05
22;age;4;0,0413481689343776
22;age;5;6,39133259803854e-05
22;egfr;1;0,131022020123591
22;egfr;2;5,44630369892038e-05
22;egfr;3;0,00015351159789612
22;egfr;4;0,00133734626920697
22;egfr;5;0,00989434468648008
22;sbp;1;0,000355243619709893
22;sbp;2;0,708536281932002
22;sbp;3;5,45862530886593e-08
22;sbp;4;1,11770372544737e-07
22;sbp;5;0,000308823023369699
22;dbp;1;0,00999104974372296
22;dbp;2;0,523274666167268
22;dbp;3;0,000397187669015198
22;dbp;4;1,98284388361789e-08
22;dbp;5;5,66535117814949e-06
22;hr;1;0,128850864371037
22;hr;2;0,00139550500220269
22;hr;3;7,07834727951694e-07
22;hr;4;0,0518496230353575
22;hr;5;1,18344314864239e-05
23;gender;1;0,00171491604379561
23;gender;2;0,0239218490280674
23;gender;3;0,016217731994962
23;gender;4;0,0945888823753204
23;gender;5;6,60240988119838e-06
23;copd;1;7,83033943254515e-08
23;copd;2;0,0125763193204719
23;copd;3;1,03202992013212e-05
23;copd;4;0,0046172055454696
23;copd;5;0,265736908520962
23;hypertension;1;0,0404565909364514
23;hypertension;2;0,0337928700605165
23;hypertension;3;0,000230260997029
23;hypertension;4;0,0380910784220331
23;hypertension;5;0,000280902310895657
23;previoushf;1;0,0130795183690589
23;previoushf;2;0,00044770501067237
23;previoushf;3;0,00249606000217855
23;previoushf;4;0,000340166263550387
23;previoushf;5;0,179808346391687
23;afib;1;1,61123220253613e-10
23;afib;2;0,0604400936687306
23;afib;3;0,0704224009659547
23;afib;4;0,00425305227277949
23;afib;5;1,18773814517658e-07
23;cad;1;0,00024207949578762
23;cad;2;0,00391220750254329
23;cad;3;0,316971682840667
23;cad;4;0,000278290610531352
23;cad;5;0,000642110317570943
23;bmi;1;0,0206312251985095
23;bmi;2;9,5296186969385e-08
23;bmi;3;3,70563746686101e-06
23;bmi;4;0,173669099989836
23;bmi;5;0,000283432996704145
23;age;1;0,00066033884996915
23;age;2;0,0945892114029033
23;age;3;0,0392200016589015
23;age;4;0,00743518658623156
23;age;5;0,00544343896251176
23;egfr;1;5,47534523944189e-08
23;egfr;2;0,219350029345218
23;egfr;3;0,000193914714647153
23;egfr;4;0,000900220346577861
23;egfr;5;2,58562870470089e-05
23;sbp;1;0,567191494930738
23;sbp;2;1,0303193152662e-06
23;sbp;3;0,00169409590684703
23;sbp;4;0,000256441671943378
23;sbp;5;0,000111318605305855
23;dbp;1;0,451124951119365
23;dbp;2;0,0106738907973522
23;dbp;3;5,75039584637735e-10
23;dbp;4;5,31148611192378e-05
23;dbp;5;6,60555352389265e-06
23;hr;1;0,0125603926194761
23;hr;2;0,0480444871046122
23;hr;3;0,0444271450182983
23;hr;4;0,000118670241395554
23;hr;5;0,000305135218372662
24;gender;1;0,00235792979493145
24;gender;2;0,00022789787547983
24;gender;3;0,00112589952614715
24;gender;4;0,169147316211774
24;gender;5;0,0211175576963071
24;copd;1;0,00310100613609899
24;copd;2;0,00351156942268823
24;copd;3;0,000321151124282161
24;copd;4;0,00523198832079631
24;copd;5;0,125735201668288
24;hypertension;1;0,0556176673662502
24;hypertension;2;0,0179969754859838
24;hypertension;3;0,00730046378502226
24;hypertension;4;0,0112015391114047
24;hypertension;5;0,000846090767500947
24;previoushf;1;2,04899953406373e-06
24;previoushf;2;0,0996299433538898
24;previoushf;3;0,000656773915023101
24;previoushf;4;0,0604798296285504
24;previoushf;5;0,0036467791452892
24;afib;1;3,07213020659306e-06
24;afib;2;0,00955183440439129
24;afib;3;0,198544963514755
24;afib;4;0,0004527387642729
24;afib;5;2,91945974331589e-06
24;cad;1;0,000954784492578189
24;cad;2;0,00317719959989398
24;cad;3;0,0413492166418651
24;cad;4;0,00319383216027621
24;cad;5;5,33413603375779e-05
24;bmi;1;0,00532054191189312
24;bmi;2;0,000694843291160376
24;bmi;3;0,000100269553409532
24;bmi;4;0,00504794842696197
24;bmi;5;0,117522303313271
24;age;1;0,00324368178188314
24;age;2;0,268321222341388
24;age;3;0,000184162694084173
24;age;4;3,53293799378532e-05
24;age;5;0,00295076383406828
24;egfr;1;5,91546113835207e-06
24;egfr;2;0,245294133068682
24;egfr;3;0,00262288093982849
24;egfr;4;8,37460404283994e-07
24;egfr;5;1,32248023637744e-06
24;sbp;1;0,646113259562803
24;sbp;2;1,34156088838799e-06
24;sbp;3;2,44395156449401e-06
24;sbp;4;0,00147249736924405
24;sbp;5;5,66117257036342e-09
24;dbp;1;0,545140135891807
24;dbp;2;0,000584802729617359
24;dbp;3;0,00199777830256543
24;dbp;4;0,00356455363192263
24;dbp;5;3,28847598767186e-05
24;hr;1;3,0898750892066e-08
24;hr;2;1,88690225549254e-06
24;hr;3;0,301214846716717
24;hr;4;0,00442331482430382
24;hr;5;0,00202791106674437
25;gender;1;0,000417810026467757
25;gender;2;0,000629272018607432
25;gender;3;2,69167196428053e-07
25;gender;4;0,0184086424993396
25;gender;5;0,423508180477033
25;copd;1;0,000810161996285161
25;copd;2;0,0235358265305204
25;copd;3;0,00736158500476138
25;copd;4;0,0549278171312222
25;copd;5;1,40149275616211e-05
25;hypertension;1;0,0702151214616329
25;hypertension;2;0,0689183240166316
25;hypertension;3;0,000195074743608394
25;hypertension;4;0,0010163559898302
25;hypertension;5;2,02278044577618e-07
25;previoushf;1;0,00108214032414851
25;previoushf;2;3,80183404999952e-09
25;previoushf;3;0,163836210939059
25;previoushf;4;0,000754269363933153
25;previoushf;5;0,00648514445945013
25;afib;1;8,21312362687414e-07
25;afib;2;0,0855534309335638
25;afib;3;0,050021533063795
25;afib;4;0,0206483612261555
25;afib;5;0,000534459215651026
25;cad;1;1,0763902458033e-09
25;cad;2;0,112292005757953
25;cad;3;4,30982040454254e-06
25;cad;4;8,19910901981096e-05
25;cad;5;0,0337962913258245
25;bmi;1;0,000980879340964666
25;bmi;2;2,85742160182852e-05
25;bmi;3;0,0703019824147676
25;bmi;4;0,0381214608227268
25;bmi;5;0,000306421504933324
25;age;1;0,0694422262463398
25;age;2;0,00402741087580528
25;age;3;0,138359099460043
25;age;4;7,87990878977963e-05
25;age;5;8,34795471513846e-05
25;egfr;1;6,8394447888582e-05
25;egfr;2;0,00277592919236062
25;egfr;3;0,0363688149064991
25;egfr;4;0,0658788804847672
25;egfr;5;0,00943042943837554
25;sbp;1;0,6077877292633
25;sbp;2;0,000780002674985497
25;sbp;3;0,00227970788633616
25;sbp;4;6,22912839673049e-06
25;sbp;5;3,86678403294828e-05
25;dbp;1;0,44437518766734
25;dbp;2;0,0112009807959845
25;dbp;3;0,000946728868628286
25;dbp;4;0,000203768975560808
25;dbp;5;0,000156644192816245
25;hr;1;0,000293114722760975
25;hr;2;0,134103406613026
25;hr;3;4,34721325981185e-06
25;hr;4;0,0111505666750998
25;hr;5;3,986112140717e-07
26;gender;1;2,47265382484522e-06
26;gender;2;0,0800427833360677
26;gender;3;0,0191051086411688
26;gender;4;0,0120435920093639
26;gender;5;0,00101147146635669
26;copd;1;0,000172430517821088
26;copd;2;0,000222400008005061
26;copd;3;0,0609850617462205
26;copd;4;0,0102698532590005
26;copd;5;0,0902272556998248
26;hypertension;1;0,00820385457467443
26;hypertension;2;0,19853801594407
26;hypertension;3;0,00104081774367334
26;hypertension;4;0,000199634556088386
26;hypertension;5;1,66629637108289e-05
26;previoushf;1;0,000216371598136758
26;previoushf;2;0,00123820107888514
26;previoushf;3;0,193259988915756
26;previoushf;4;0,0130905169452156
26;previoushf;5;0,000724307739228449
26;afib;1;0,00117590396958614
26;afib;2;0,000879562341117277
26;afib;3;0,00767401594946897
26;afib;4;0,0865837451810064
26;afib;5;0,0353451616221352
26;cad;1;0,00747744789691175
26;cad;2;0,0013658586798577
26;cad;3;0,0816091756722727
26;cad;4;0,000241668370453877
26;cad;5;0,0159118097781608
26;bmi;1;0,0171105406301121
26;bmi;2;0,00031135652598142
26;bmi;3;0,00144662304058135
26;bmi;4;0,0236895455701819
26;bmi;5;0,0989442857337248
26;age;1;0,00131251780876073
26;age;2;0,285749954699169
26;age;3;4,55466970030598e-07
26;age;4;0,00122161530664203
26;age;5;0,000470109280592712
26;egfr;1;1,24698586395828e-05
26;egfr;2;0,128295407039104
26;egfr;3;0,00271241252419282
26;egfr;4;0,00704461565012558
26;egfr;5;4,45010349364676e-08
26;sbp;1;0,593765369265387
26;sbp;2;3,32044759321423e-07
26;sbp;3;7,0539507759481e-07
26;sbp;4;0,00478784728762202
26;sbp;5;2,81481789246658e-13
26;dbp;1;0,682149080946206
26;dbp;2;0,000846454199534479
26;dbp;3;2,53601834852083e-05
26;dbp;4;0,000448033440067817
26;dbp;5;1,45431653670137e-05
26;hr;1;0,0722654370306835
26;hr;2;0,0100451440769159
26;hr;3;7,4103543243989e-06
26;hr;4;0,0187223324903281
26;hr;5;1,2948958353451e-05
27;gender;1;0,00108728884016241
27;gender;2;0,0248749483320154
27;gender;3;0,000383836613097404
27;gender;4;0,0238207434700151
27;gender;5;0,145395279241002
27;copd;1;0,174632827084267
27;copd;2;8,70353518640622e-06
27;copd;3;4,6041925817178e-05
27;copd;4;0,0967605364563489
27;copd;5;5,27057985504933e-05
27;hypertension;1;0,221237251591991
27;hypertension;2;3,88458215546495e-06
27;hypertension;3;6,31247820371601e-05
27;hypertension;4;0,0151979956049135
27;hypertension;5;0,0050555849068628
27;previoushf;1;0,000176576306899773
27;previoushf;2;0,0206687570357152
27;previoushf;3;0,00573525299052688
27;previoushf;4;0,312044271412794
27;previoushf;5;0,000709319084695753
27;afib;1;0,00140308499739695
27;afib;2;5,3945202998122e-07
27;afib;3;0,544164436024807
27;afib;4;1,09508028888482e-09
27;afib;5;0,000804255137198766
27;cad;1;0,0615073456558583
27;cad;2;0,00539394760963267
27;cad;3;0,0439286142640253
27;cad;4;1,30846050373054e-08
27;cad;5;0,00030221688284336
27;bmi;1;0,0855154840676447
27;bmi;2;0,0319432535564437
27;bmi;3;0,00283017174335274
27;bmi;4;0,000219891716642232
27;bmi;5;3,71200313938796e-06
27;age;1;0,00343753833673718
27;age;2;0,152257437081768
27;age;3;0,00162371973235493
27;age;4;0,000488406026342058
27;age;5;0,0692221831762011
27;egfr;1;0,0825594063507112
27;egfr;2;0,00426627845413507
27;egfr;3;0,00260934683678024
27;egfr;4;1,14299499109599e-05
27;egfr;5;0,00122124317892005
27;sbp;1;0,00861836655020237
27;sbp;2;0,39218741368557
27;sbp;3;4,73239273376831e-05
27;sbp;4;0,00250651194400248
27;sbp;5;0,00927927556152893
27;dbp;1;0,000492774468579512
27;dbp;2;0,37370886262823
27;dbp;3;7,24961271574449e-05
27;dbp;4;0,00114292702410544
27;dbp;5;0,0418051567893077
27;hr;1;0,170616499213418
27;hr;2;0,000100989449784094
27;hr;3;0,0765204801764695
27;hr;4;0,00270571024625682
27;hr;5;0,00114680969941803
4;gender;1;0,00435949299938897
4;gender;2;0,102636030443881
4;gender;3;0,00233116756328249
4;gender;4;0,0548527362905456
4;gender;5;7,85981793175089e-09
4;copd;1;0,000232746456731059
4;copd;2;0,000126123302209331
4;copd;3;0,0124928593908526
4;copd;4;0,0411142962031913
4;copd;5;0,0295519916046677
4;hypertension;1;0,0439327721782203
4;hypertension;2;0,000635075960031247
4;hypertension;3;0,103256435395152
4;hypertension;4;3,52689674124857e-08
4;hypertension;5;0,0158271839968784
4;previoushf;1;0,00366372244558848
4;previoushf;2;0,0036992397068262
4;previoushf;3;0,192353279618813
4;previoushf;4;3,80315715748843e-07
4;previoushf;5;2,7602574902423e-07
4;afib;1;1,29648989662055e-05
4;afib;2;0,00210918036792894
4;afib;3;0,128184816697909
4;afib;4;0,000517985851257321
4;afib;5;0,0111715536902854
4;cad;1;0,000199818116889215
4;cad;2;0,19301672649378
4;cad;3;0,00935336448255882
4;cad;4;0,000671157374849842
4;cad;5;1,23211793902373e-05
4;bmi;1;0,00808497527920763
4;bmi;2;0,0211155269714481
4;bmi;3;0,000174538251748641
4;bmi;4;0,0770524444999253
4;bmi;5;0,0200602431333758
4;age;1;0,143981447586933
4;age;2;0,00205838787905437
4;age;3;8,56254864899504e-05
4;age;4;0,0440755054169714
4;age;5;0,0272279531671232
4;egfr;1;0,00275761951361893
4;egfr;2;0,125331799552514
4;egfr;3;0,000164097465635612
4;egfr;4;1,14546583672562e-05
4;egfr;5;0,0435391451032382
4;sbp;1;0,633094452427414
4;sbp;2;0,000224046495609009
4;sbp;3;0,000304808041531171
4;sbp;4;4,5417457124603e-05
4;sbp;5;8,05865867760857e-05
4;dbp;1;0,478032862391146
4;dbp;2;0,00333068372726763
4;dbp;3;0,000528038882543397
4;dbp;4;0,000330286042877176
4;dbp;5;0,000102872437313694
4;hr;1;6,99784600431243e-06
4;hr;2;0,017007068086358
4;hr;3;0,012373647831202
4;hr;4;0,130675429403874
4;hr;5;0,0115347669308375
5;gender;1;0,000256894356985519
5;gender;2;0,0238234781198539
5;gender;3;0,0966008742941147
5;gender;4;0,00917857218174823
5;gender;5;0,000937260651659711
5;copd;1;1,20047107688839e-07
5;copd;2;0,00213966112166908
5;copd;3;0,0169799483819294
5;copd;4;1,21522672937573e-11
5;copd;5;0,433366954523617
5;hypertension;1;0,0247197927564494
5;hypertension;2;0,0240007279738825
5;hypertension;3;0,00820266031604957
5;hypertension;4;0,000253067922259469
5;hypertension;5;0,00238762411597397
5;previoushf;1;0,0240291199132468
5;previoushf;2;0,000157134726848227
5;previoushf;3;0,00316880511167839
5;previoushf;4;0,0151218200291898
5;previoushf;5;0,000193402308610836
5;afib;1;1,70650802553845e-05
5;afib;2;0,00101226144589842
5;afib;3;0,0130454479088033
5;afib;4;0,171105164055513
5;afib;5;0,0020660508799123
5;cad;1;0,000202088692087323
5;cad;2;0,00036801951096391
5;cad;3;0,0658625224514246
5;cad;4;0,103692805503981
5;cad;5;1,09988939469891e-10
5;bmi;1;0,0270123827354939
5;bmi;2;7,39465526668758e-05
5;bmi;3;0,0276139686550241
5;bmi;4;0,0211414815669516
5;bmi;5;0,000928424635777634
5;age;1;3,56252019354761e-12
5;age;2;0,410713773507071
5;age;3;0,000557689924425105
5;age;4;7,32600345356793e-08
5;age;5;0,00446095238119382
5;egfr;1;0,0012473152580799
5;egfr;2;0,141725992271289
5;egfr;3;5,28399671319836e-06
5;egfr;4;1,09971169304791e-05
5;egfr;5;0,00748900203705102
5;sbp;1;0,582372265534456
5;sbp;2;0,00059379317749908
5;sbp;3;5,70836425933365e-08
5;sbp;4;1,24217193516453e-06
5;sbp;5;5,53990466473497e-07
5;dbp;1;0,570534839386604
5;dbp;2;4,61159176258956e-06
5;dbp;3;1,10432861021832e-06
5;dbp;4;0,000181820527050872
5;dbp;5;6,81988189347166e-07
5;hr;1;0,00228584467805932
5;hr;2;0,0116495610754512
5;hr;3;0,018898369929867
5;hr;4;0,0124000396941374
5;hr;5;0,0055171152116909
7;gender;1;5,98378976475697e-06
7;gender;2;0,256985769870707
7;gender;3;0,00137306713874034
7;gender;4;0,000230398512341424
7;gender;5;3,72846367216077e-08
7;copd;1;0,000487104232570344
7;copd;2;0,014792519600743
7;copd;3;0,00125224226240068
7;copd;4;7,47460293630176e-05
7;copd;5;0,334147365963302
7;hypertension;1;0,0267580057484751
7;hypertension;2;0,000682617244701997
7;hypertension;3;0,0401086417106929
7;hypertension;4;0,00011620541295386
7;hypertension;5;0,00238586066623068
7;previoushf;1;1,68927970591445e-05
7;previoushf;2;0,000705797817332567
7;previoushf;3;0,00224051762718514
7;previoushf;4;0,172390873771361
7;previoushf;5;0,0054048276387992
7;afib;1;0,000142103981969697
7;afib;2;0,000500792516383779
7;afib;3;0,0576103736521956
7;afib;4;0,0426071509188014
7;afib;5;7,63675526620988e-05
7;cad;1;3,43558589601678e-05
7;cad;2;0,00302172314314219
7;cad;3;0,160088415075306
7;cad;4;0,00210879306374732
7;cad;5;0,00618304356624165
7;bmi;1;0,0409972584056666
7;bmi;2;0,00844625810807544
7;bmi;3;0,00603154496158023
7;bmi;4;0,0154842084069733
7;bmi;5;5,02162750265306e-06
7;age;1;0,000380907357517951
7;age;2;0,0766823854262778
7;age;3;0,00674977969103298
7;age;4;0,00567235858749343
7;age;5;0,0600875053142354
7;egfr;1;8,9522847002549e-08
7;egfr;2;0,0153286054515069
7;egfr;3;0,0510090402891995
7;egfr;4;0,0172486375405896
7;egfr;5;0,00131911208027868
7;sbp;1;0,123872672883768
7;sbp;2;0,0420299880377547
7;sbp;3;2,86451204141445e-05
7;sbp;4;0,0105983366272599
7;sbp;5;2,02358042933446e-05
7;dbp;1;0,453598514074124
7;dbp;2;9,14271375586833e-05
7;dbp;3;0,0004515782775724
7;dbp;4;0,000341575140698213
7;dbp;5;3,97177324186884e-09
7;hr;1;0,0760701990061433
7;hr;2;0,0061730266995204
7;hr;3;0,00272086602646332
7;hr;4;4,48341556656687e-06
7;hr;5;4,23244349568343e-05
8;gender;1;4,5707921215711e-06
8;gender;2;0,0558068978554445
8;gender;3;0,000108442656438224
8;gender;4;0,00255328717254603
8;gender;5;0,00136003736932083
8;copd;1;1,13877738164935e-05
8;copd;2;0,00503900079226218
8;copd;3;0,0200268532487992
8;copd;4;0,071107757183774
8;copd;5;0,0109984551261787
8;hypertension;1;0,0310636973748976
8;hypertension;2;0,0210904085219893
8;hypertension;3;0,0391665245756531
8;hypertension;4;0,000173815955807673
8;hypertension;5;0,000331723418309425
8;previoushf;1;0,00619464991250745
8;previoushf;2;0,00164457574888296
8;previoushf;3;0,000955616224126937
8;previoushf;4;0,121124481181635
8;previoushf;5;0,00835957494271414
8;afib;1;3,08252500564864e-05
8;afib;2;0,000355657564895168
8;afib;3;0,0399830023020904
8;afib;4;0,00215977918208725
8;afib;5;0,316262168375107
8;cad;1;0,000299544653590201
8;cad;2;6,83513179635179e-05
8;cad;3;0,20824936585887
8;cad;4;0,0252972710103956
8;cad;5;0,00166775008228176
8;bmi;1;0,00256045720249688
8;bmi;2;0,0876360861646039
8;bmi;3;0,00458613270378799
8;bmi;4;0,0210803365209282
8;bmi;5;8,14929423076401e-07
8;age;1;0,000378164003720061
8;age;2;0,356303981469856
8;age;3;6,00165305385111e-10
8;age;4;3,08194805761367e-05
8;age;5;5,7160340193066e-06
8;egfr;1;1,93310129683111e-07
8;egfr;2;0,0419835863822463
8;egfr;3;0,0139542073444454
8;egfr;4;0,0080324481226811
8;egfr;5;2,82366167799709e-05
8;sbp;1;0,619881327620406
8;sbp;2;0,000313487607312831
8;sbp;3;4,71894333476174e-08
8;sbp;4;5,47167761061867e-11
8;sbp;5;0,000162549762916209
8;dbp;1;0,640764534766164
8;dbp;2;1,55926301415624e-07
8;dbp;3;0,000172209755799213
8;dbp;4;6,03376272361038e-08
8;dbp;5;0,000172877847886532
8;hr;1;0,0593979113390625
8;hr;2;2,52689139544439e-09
8;hr;3;0,0078950858714361
8;hr;4;0,000633159797764842
8;hr;5;0,00762293439009652
9;gender;1;7,62737583966197e-06
9;gender;2;0,0232385970502811
9;gender;3;0,0101352044406222
9;gender;4;0,0213916022628811
9;gender;5;0,0625584715084424
9;copd;1;0,000201541477138252
9;copd;2;0,00390237693737205
9;copd;3;0,000234252661799858
9;copd;4;0,0498254856635362
9;copd;5;0,0120419046299156
9;hypertension;1;0,0183751126474291
9;hypertension;2;0,000178261081021146
9;hypertension;3;1,11175953708068e-08
9;hypertension;4;0,043889346056156
9;hypertension;5;0,0467947686329678
9;previoushf;1;0,0198597322171391
9;previoushf;2;0,0234829201776788
9;previoushf;3;0,0240176124097894
9;previoushf;4;1,99636400081598e-06
9;previoushf;5;0,00717677586757118
9;afib;1;0,0145298531097745
9;afib;2;1,29091462782448e-06
9;afib;3;0,0383247282748122
9;afib;4;0,00991372907192539
9;afib;5;0,00964134582852954
9;cad;1;0,0348354288467494
9;cad;2;0,000178368311672723
9;cad;3;9,03827702269324e-05
9;cad;4;0,0681368848765825
9;cad;5;0,00371475237724325
9;bmi;1;0,000666916676992833
9;bmi;2;0,00342836596210306
9;bmi;3;0,141230638441189
9;bmi;4;0,0202744030821422
9;bmi;5;0,00970423841791068
9;age;1;0,0112340165831236
9;age;2;0,171624825034124
9;age;3;0,0011541404464358
9;age;4;0,00328117527873529
9;age;5;3,58218578811951e-05
9;egfr;1;0,0158137418889308
9;egfr;2;0,0367200700842909
9;egfr;3;0,00579903102848844
9;egfr;4;7,65673011368462e-05
9;egfr;5;0,0181065779126796
9;sbp;1;0,194125652732069
9;sbp;2;0,0866500500869953
9;sbp;3;0,000274192874975005
9;sbp;4;6,64318635495358e-05
9;sbp;5;1,04771789226277e-07
9;dbp;1;0,417040173729161
9;dbp;2;9,61998293559234e-06
9;dbp;3;0,0151073678776322
9;dbp;4;8,80200258630159e-06
9;dbp;5;8,44053914560352e-06
9;hr;1;0,0210376849539146
9;hr;2;0,0803934029803955
9;hr;3;0,0219895153839559
9;hr;4;0,00110317073730283
9;hr;5;0,000111972627845384
